ax,ay,az,fsr1,fsr2,fsr3,fsr4,fsr5
0.2449,0.0007,-0.2719,1023,1023,884,1023,953
0.0891,0.0652,0.0009,1023,1023,738,1023,843
1.1237,-0.2157,0.1136,1023,1023,1023,1023,1023
-0.3024,0.7457,-0.5153,1023,1023,1023,1023,1023
0.0734,0.0801,0.0475,1023,1023,725,1023,786
0.0801,0.0762,-0.0012,1023,1023,748,1023,811
1.6022,1.0365,0.2789,1023,1023,1023,1023,1023
0.109,0.0272,0.2299,1023,1023,1023,1023,1023
-0.7484,-0.0133,-0.3341,1023,1023,1023,1023,1023
-0.1284,-0.0409,2.1056,1023,1023,785,1023,912
0.1624,0.0825,0.0118,1023,1023,753,1023,869
0.1743,0.1003,-0.0194,1023,1023,895,1023,997
0.7325,0.5375,0.0386,1023,1023,1023,1023,1023
-0.1238,0.0132,0.0837,1023,1023,1023,1023,1023
-0.3175,-0.0931,-0.124,1023,1023,1023,1023,1023
0.1661,0.0693,0.0119,1023,1023,750,1023,861
0.1595,0.0599,0.0157,1023,994,1002,1023,1023
0.8047,-0.0973,0.1395,1023,1023,1023,1023,1023
-1.3972,-0.0831,-0.4084,1023,1023,1023,1023,1023
0.1774,0.1079,-0.0213,1023,1023,831,1023,877
0.1695,0.0961,-0.0057,1023,1023,776,1023,836
0.1453,0.0223,0.0742,1023,1017,1023,1023,1023
1.0486,-0.5803,0.4399,1023,1023,1023,1023,1023
-0.5179,0.047,0.0541,1023,1023,1023,1023,1023
0.4988,-0.2101,-0.0699,1023,1023,1023,1023,1023
0.1594,0.0836,0.039,1023,1023,774,1023,899
0.1589,0.0809,0.0058,1023,1023,768,1023,863
0.7811,0.7992,0.3979,1023,1023,1023,1023,1023
0.4282,0.4021,0.2668,1023,1023,1023,1023,1023
-0.578,-0.0934,-0.2452,1023,1023,1023,1023,1023
0.0851,0.2605,0.7171,1023,1023,974,1023,995
0.158,0.0915,0.039,1023,1023,768,1023,838
0.1646,0.0921,0.0137,1023,1023,772,1023,817
1.1151,0.7319,0.1357,1023,1023,1023,1023,1023
0.2403,0.1509,0.2335,1023,1023,1023,1023,1023
-0.3848,-0.0873,-0.2188,1023,1023,1023,1023,1023
0.0516,0.7025,0.5335,1023,1023,959,1023,1002
0.2427,0.1392,-0.1806,1023,1023,757,1023,892
0.1542,0.0917,0.0057,1023,1023,747,1023,849
0.7276,-0.0777,0.1578,1023,1023,1023,1023,1023
-0.6492,0.2101,-0.2532,1023,1023,1023,1023,1023
0.1718,0.0908,0.0041,1023,1023,737,1023,895
0.1706,0.063,0.0354,1023,1023,783,1023,931
0.2186,0.0155,0.2297,1023,1023,1023,1023,1023
0.2798,0.1734,-0.0981,1023,1023,927,1023,991
0.1379,0.0758,-0.0062,1023,1023,755,1023,842
-0.4599,0.134,0.0371,1023,1023,1023,1023,1023
0.5498,0.5875,0.2446,1023,1023,1023,1023,1023
-0.0458,0.051,0.0223,1023,1023,1023,1023,1023
0.0322,0.2131,-0.4146,1023,1023,1023,1023,1023
-0.2274,0.0556,-0.0958,1023,1023,1023,1023,1023
0.4483,0.4832,0.2492,1023,1023,1023,1023,1023
0.17,-0.5861,0.0004,1023,1023,1023,1023,1023
-0.1157,0.6511,0.3923,1023,1023,1023,1023,1023
0.5465,0.1706,0.289,1023,1023,1023,1023,1023
0.2513,0.0949,0.1303,1023,1023,1023,1023,1023
0.173,0.2192,-0.0022,1023,1023,1023,1023,1023
0.1706,0.0244,0.0257,1023,1023,1023,1023,1023
0.1683,0.0892,0.0002,1023,1023,1023,1023,1023
0.2004,0.0664,-0.0638,1023,1023,1023,1023,1023
0.1145,0.0954,-0.0144,1023,1023,883,1023,933
0.0967,0.0815,0.0186,1023,1023,782,1023,791
0.0886,0.0758,0.0107,1023,1023,778,1023,817
0.0876,0.0688,-0.001,1023,1023,747,1023,807
0.0825,0.0795,0.0223,1023,1023,745,1023,847
0.0859,0.0724,0.0086,1023,1023,889,1023,1014
-0.0978,-0.0042,-0.0174,1023,1023,1023,1023,1023
